"racename","qs","driver","isoutlier"
"2011china",2,"sperez",0
"2011china",2,"kkobayashi",0
"2011china",2,"mschumacher",0
"2011china",2,"rbarrichello",0
"2011china",2,"nheidfeld",0
"2011china",2,"pmaldonado",0
"2011china",3,"svettel",0
"2011china",3,"jbutton",0
"2011china",3,"lhamilton",0
"2011china",3,"nrosberg",0
"2011china",3,"falonso",0
"2011china",3,"fmassa",0
"2011china",3,"jalguersuari",0
"2011china",3,"pdiresta",0
"2011china",3,"sbuemi",0
"2011turkey",1,"fmassa",0
"2011turkey",1,"svettel",0
"2011turkey",1,"mwebber",0
"2011turkey",1,"lhamilton",0
"2011turkey",1,"falonso",0
"2011turkey",1,"jbutton",0
"2011turkey",1,"asutil",0
"2011turkey",1,"pmaldonado",0
"2011turkey",1,"vpetrov",0
"2011turkey",1,"nrosberg",0
"2011turkey",1,"sbuemi",0
"2011turkey",1,"pdiresta",0
"2011turkey",1,"mschumacher",0
"2011turkey",1,"sperez",0
"2011turkey",1,"nheidfeld",0
"2011turkey",1,"jalguersuari",0
"2011turkey",1,"rbarrichello",0
"2011turkey",1,"hkovalainen",0
"2011turkey",1,"jtrulli",0
"2011turkey",1,"jdambrosio",0
"2011turkey",1,"vliuzzi",0
"2011turkey",1,"tglock",0
"2011turkey",1,"nkarthikeyan",0
"2011turkey",2,"svettel",0
"2011turkey",2,"nrosberg",0
"2011turkey",2,"lhamilton",0
"2011turkey",2,"mwebber",0
"2011turkey",2,"mschumacher",0
"2011turkey",2,"falonso",0
"2011turkey",2,"fmassa",0
"2011turkey",2,"jbutton",0
"2011turkey",2,"vpetrov",0
"2011turkey",2,"nheidfeld",0
"2011turkey",2,"rbarrichello",0
"2011turkey",2,"asutil",0
"2011turkey",2,"pdiresta",0
"2011turkey",2,"pmaldonado",0
"2011turkey",2,"sperez",0
"2011turkey",2,"sbuemi",0
"2011turkey",2,"jalguersuari",0
"2011turkey",3,"svettel",0
"2011turkey",3,"mwebber",0
"2011turkey",3,"nrosberg",0
"2011turkey",3,"lhamilton",0
"2011turkey",3,"falonso",0
"2011turkey",3,"jbutton",0
"2011turkey",3,"vpetrov",0
"2011turkey",3,"mschumacher",0
"2011turkey",3,"nheidfeld",0
"2011spain",1,"mschumacher",0
"2011spain",1,"vpetrov",0
"2011spain",1,"pmaldonado",0
"2011spain",1,"falonso",0
"2011spain",1,"fmassa",0
"2011spain",1,"nrosberg",0
"2011spain",1,"mwebber",0
"2011spain",1,"kkobayashi",0
"2011spain",1,"sbuemi",0
"2011spain",1,"jalguersuari",0
"2011spain",1,"svettel",0
"2011spain",1,"sperez",0
"2011spain",1,"pdiresta",0
"2011spain",1,"lhamilton",0
"2011spain",1,"jbutton",0
"2011spain",1,"asutil",0
"2011spain",1,"hkovalainen",0
"2011spain",1,"jtrulli",0
"2011spain",1,"rbarrichello",1
"2011spain",1,"tglock",0
"2011spain",1,"vliuzzi",0
"2011spain",1,"nkarthikeyan",0
"2011spain",1,"jdambrosio",0
"2011spain",2,"svettel",0
"2011spain",2,"mwebber",0
"2011spain",2,"jbutton",0
"2011spain",2,"lhamilton",0
"2011spain",2,"nrosberg",0
"2011spain",2,"mschumacher",0
"2011spain",2,"falonso",0
"2011spain",2,"pmaldonado",0
"2011spain",2,"vpetrov",0
"2011spain",2,"fmassa",0
"2011spain",2,"sbuemi",0
"2011spain",2,"sperez",0
"2011spain",2,"jalguersuari",0
"2011spain",2,"kkobayashi",0
"2011spain",2,"hkovalainen",0
"2011spain",2,"pdiresta",1
"2011spain",2,"asutil",1
"2011spain",3,"mwebber",0
"2011spain",3,"svettel",0
"2011spain",3,"lhamilton",0
"2011spain",3,"falonso",0
"2011spain",3,"jbutton",0
"2011spain",3,"vpetrov",0
"2011spain",3,"nrosberg",0
"2011spain",3,"fmassa",0
"2011spain",3,"pmaldonado",0
"2011monaco",1,"lhamilton",0
"2011monaco",1,"jbutton",0
"2011monaco",1,"svettel",0
"2011monaco",1,"pmaldonado",0
"2011monaco",1,"nrosberg",0
"2011monaco",1,"sperez",0
"2011monaco",1,"falonso",0
"2011monaco",1,"mwebber",0
"2011monaco",1,"mschumacher",0
"2011monaco",1,"fmassa",0
"2011monaco",1,"sbuemi",0
"2011monaco",1,"vpetrov",0
"2011monaco",1,"kkobayashi",0
"2011monaco",1,"asutil",0
"2011monaco",1,"nheidfeld",0
"2011monaco",1,"rbarrichello",0
"2011monaco",1,"pdiresta",0
"2011monaco",1,"hkovalainen",0
"2011monaco",1,"jtrulli",0
"2011monaco",1,"jalguersuari",0
"2011monaco",1,"tglock",0
"2011monaco",1,"jdambrosio",0
"2011monaco",2,"lhamilton",0
"2011monaco",2,"svettel",0
"2011monaco",2,"jbutton",0
"2011monaco",2,"falonso",0
"2011monaco",2,"fmassa",0
"2011monaco",2,"nrosberg",0
"2011monaco",2,"mwebber",0
"2011monaco",2,"mschumacher",0
"2011monaco",2,"sperez",0
"2011monaco",2,"pmaldonado",0
"2011monaco",2,"vpetrov",0
"2011monaco",2,"rbarrichello",0
"2011monaco",2,"kkobayashi",0
"2011monaco",2,"pdiresta",0
"2011monaco",2,"asutil",0
"2011monaco",2,"nheidfeld",0
"2011monaco",2,"sbuemi",0
"2011monaco",3,"svettel",0
"2011monaco",3,"jbutton",0
"2011monaco",3,"mwebber",0
"2011monaco",3,"falonso",0
"2011monaco",3,"mschumacher",0
"2011monaco",3,"fmassa",0
"2011monaco",3,"nrosberg",0
"2011monaco",3,"pmaldonado",0
"2011canada",1,"falonso",0
"2011canada",1,"svettel",0
"2011canada",1,"fmassa",0
"2011canada",1,"lhamilton",0
"2011canada",1,"jbutton",0
"2011canada",1,"mwebber",0
"2011canada",1,"vpetrov",0
"2011canada",1,"pdiresta",0
"2011canada",1,"nrosberg",0
"2011canada",1,"asutil",0
"2011canada",1,"mschumacher",0
"2011canada",1,"nheidfeld",0
"2011canada",1,"rbarrichello",0
"2011canada",1,"pmaldonado",0
"2011canada",1,"kkobayashi",0
"2011canada",1,"sbuemi",0
"2011canada",1,"pdelarosa",0
"2011canada",1,"jalguersuari",0
"2011canada",1,"jtrulli",0
"2011canada",1,"hkovalainen",0
"2011canada",1,"vliuzzi",0
"2011canada",1,"tglock",0
"2011canada",1,"nkarthikeyan",0
"2011canada",1,"jdambrosio",0
"2011canada",2,"fmassa",0
"2011canada",2,"svettel",0
"2011canada",2,"mwebber",0
"2011canada",2,"falonso",0
"2011canada",2,"lhamilton",0
"2011canada",2,"nrosberg",0
"2011canada",2,"jbutton",0
"2011canada",2,"mschumacher",0
"2011canada",2,"vpetrov",0
"2011canada",2,"nheidfeld",0
"2011canada",2,"pdiresta",0
"2011canada",2,"pmaldonado",0
"2011canada",2,"kkobayashi",0
"2011canada",2,"asutil",0
"2011canada",2,"sbuemi",0
"2011canada",2,"rbarrichello",0
"2011canada",2,"pdelarosa",0
"2011canada",3,"svettel",0
"2011canada",3,"falonso",0
"2011canada",3,"fmassa",0
"2011canada",3,"mwebber",0
"2011canada",3,"lhamilton",0
"2011canada",3,"nrosberg",0
"2011canada",3,"jbutton",0
"2011canada",3,"mschumacher",0
"2011canada",3,"nheidfeld",0
"2011canada",3,"vpetrov",0
"2011europe",1,"fmassa",0
"2011europe",1,"svettel",0
"2011europe",1,"mschumacher",0
"2011europe",1,"lhamilton",0
"2011europe",1,"nrosberg",0
"2011europe",1,"asutil",0
"2011europe",1,"jbutton",0
"2011europe",1,"sperez",0
"2011europe",1,"rbarrichello",0
"2011europe",1,"sbuemi",0
"2011europe",1,"vpetrov",0
"2011europe",1,"pmaldonado",0
"2011europe",1,"falonso",0
"2011europe",1,"pdiresta",0
"2011europe",1,"nheidfeld",0
"2011europe",1,"mwebber",0
"2011europe",1,"kkobayashi",0
"2011europe",1,"jalguersuari",0
"2011europe",1,"hkovalainen",0
"2011europe",1,"jtrulli",0
"2011europe",1,"tglock",0
"2011europe",1,"vliuzzi",0
"2011europe",1,"jdambrosio",0
"2011europe",1,"nkarthikeyan",0
"2011europe",2,"svettel",0
"2011europe",2,"lhamilton",0
"2011europe",2,"jbutton",0
"2011europe",2,"falonso",0
"2011europe",2,"mwebber",0
"2011europe",2,"mschumacher",0
"2011europe",2,"nrosberg",0
"2011europe",2,"fmassa",0
"2011europe",2,"nheidfeld",0
"2011europe",2,"asutil",0
"2011europe",2,"vpetrov",0
"2011europe",2,"pdiresta",0
"2011europe",2,"rbarrichello",0
"2011europe",2,"kkobayashi",0
"2011europe",2,"pmaldonado",0
"2011europe",2,"sperez",0
"2011europe",2,"sbuemi",0
"2011europe",3,"svettel",0
"2011europe",3,"mwebber",0
"2011europe",3,"lhamilton",0
"2011europe",3,"falonso",0
"2011europe",3,"fmassa",0
"2011europe",3,"jbutton",0
"2011europe",3,"nrosberg",0
"2011europe",3,"mschumacher",0
"2011greatbritain",1,"mwebber",0
"2011greatbritain",1,"pmaldonado",0
"2011greatbritain",1,"fmassa",0
"2011greatbritain",1,"svettel",0
"2011greatbritain",1,"falonso",0
"2011greatbritain",1,"rbarrichello",0
"2011greatbritain",1,"lhamilton",0
"2011greatbritain",1,"sperez",0
"2011greatbritain",1,"mschumacher",0
"2011greatbritain",1,"nrosberg",0
"2011greatbritain",1,"jbutton",0
"2011greatbritain",1,"kkobayashi",0
"2011greatbritain",1,"vpetrov",0
"2011greatbritain",1,"asutil",0
"2011greatbritain",1,"pdiresta",0
"2011greatbritain",1,"hkovalainen",0
"2011greatbritain",1,"nheidfeld",0
"2011greatbritain",1,"jalguersuari",0
"2011greatbritain",1,"sbuemi",0
"2011greatbritain",1,"tglock",0
"2011greatbritain",1,"jtrulli",0
"2011greatbritain",1,"jdambrosio",0
"2011greatbritain",1,"vliuzzi",0
"2011greatbritain",1,"dricciardo",0
"2011greatbritain",2,"fmassa",0
"2011greatbritain",2,"mwebber",0
"2011greatbritain",2,"falonso",0
"2011greatbritain",2,"jbutton",0
"2011greatbritain",2,"nrosberg",0
"2011greatbritain",2,"svettel",0
"2011greatbritain",2,"kkobayashi",0
"2011greatbritain",2,"lhamilton",0
"2011greatbritain",2,"pdiresta",0
"2011greatbritain",2,"pmaldonado",0
"2011greatbritain",2,"asutil",0
"2011greatbritain",2,"sperez",0
"2011greatbritain",2,"mschumacher",0
"2011greatbritain",2,"vpetrov",0
"2011greatbritain",2,"rbarrichello",0
"2011greatbritain",2,"nheidfeld",0
"2011greatbritain",2,"hkovalainen",0
"2011greatbritain",3,"mwebber",0
"2011greatbritain",3,"svettel",0
"2011greatbritain",3,"falonso",0
"2011greatbritain",3,"fmassa",0
"2011greatbritain",3,"jbutton",0
"2011greatbritain",3,"pdiresta",0
"2011greatbritain",3,"pmaldonado",0
"2011greatbritain",3,"kkobayashi",0
"2011greatbritain",3,"nrosberg",0
"2011greatbritain",3,"lhamilton",0
"2011germany",1,"fmassa",0
"2011germany",1,"asutil",0
"2011germany",1,"nheidfeld",0
"2011germany",1,"mschumacher",0
"2011germany",1,"pdiresta",0
"2011germany",1,"nrosberg",0
"2011germany",1,"falonso",0
"2011germany",1,"lhamilton",0
"2011germany",1,"svettel",0
"2011germany",1,"pmaldonado",0
"2011germany",1,"mwebber",0
"2011germany",1,"vpetrov",0
"2011germany",1,"jbutton",0
"2011germany",1,"sperez",0
"2011germany",1,"sbuemi",0
"2011germany",1,"jalguersuari",0
"2011germany",1,"rbarrichello",0
"2011germany",1,"kkobayashi",0
"2011germany",1,"hkovalainen",0
"2011germany",1,"tglock",0
"2011germany",1,"kchandhok",0
"2011germany",1,"jdambrosio",0
"2011germany",1,"vliuzzi",0
"2011germany",1,"dricciardo",0
"2011germany",2,"lhamilton",0
"2011germany",2,"svettel",0
"2011germany",2,"falonso",0
"2011germany",2,"mwebber",0
"2011germany",2,"nrosberg",0
"2011germany",2,"jbutton",0
"2011germany",2,"fmassa",0
"2011germany",2,"asutil",0
"2011germany",2,"vpetrov",0
"2011germany",2,"mschumacher",0
"2011germany",2,"nheidfeld",0
"2011germany",2,"pdiresta",0
"2011germany",2,"pmaldonado",0
"2011germany",2,"rbarrichello",0
"2011germany",2,"sperez",0
"2011germany",2,"sbuemi",0
"2011germany",2,"jalguersuari",0
"2011germany",3,"mwebber",0
"2011germany",3,"lhamilton",0
"2011germany",3,"svettel",0
"2011germany",3,"falonso",0
"2011germany",3,"fmassa",0
"2011germany",3,"nrosberg",0
"2011germany",3,"jbutton",0
"2011germany",3,"asutil",0
"2011germany",3,"vpetrov",0
"2011germany",3,"mschumacher",0
"2011hungary",1,"falonso",0
"2011hungary",1,"lhamilton",0
"2011hungary",1,"svettel",0
"2011hungary",1,"jbutton",0
"2011hungary",1,"fmassa",0
"2011hungary",1,"mwebber",0
"2011hungary",1,"asutil",0
"2011hungary",1,"mschumacher",0
"2011hungary",1,"pdiresta",0
"2011hungary",1,"nrosberg",0
"2011hungary",1,"nheidfeld",0
"2011hungary",1,"sperez",0
"2011hungary",1,"vpetrov",0
"2011hungary",1,"rbarrichello",0
"2011hungary",1,"kkobayashi",0
"2011hungary",1,"jalguersuari",0
"2011hungary",1,"pmaldonado",0
"2011hungary",1,"sbuemi",0
"2011hungary",1,"hkovalainen",0
"2011hungary",1,"jtrulli",0
"2011hungary",1,"tglock",0
"2011hungary",1,"vliuzzi",0
"2011hungary",1,"dricciardo",0
"2011hungary",1,"jdambrosio",0
"2011hungary",2,"falonso",0
"2011hungary",2,"jbutton",0
"2011hungary",2,"mwebber",0
"2011hungary",2,"svettel",0
"2011hungary",2,"fmassa",0
"2011hungary",2,"lhamilton",0
"2011hungary",2,"nrosberg",0
"2011hungary",2,"mschumacher",0
"2011hungary",2,"asutil",0
"2011hungary",2,"sperez",0
"2011hungary",2,"pdiresta",0
"2011hungary",2,"vpetrov",0
"2011hungary",2,"kkobayashi",0
"2011hungary",2,"nheidfeld",0
"2011hungary",2,"rbarrichello",0
"2011hungary",2,"jalguersuari",0
"2011hungary",3,"svettel",0
"2011hungary",3,"lhamilton",0
"2011hungary",3,"jbutton",0
"2011hungary",3,"fmassa",0
"2011hungary",3,"falonso",0
"2011hungary",3,"mwebber",0
"2011hungary",3,"nrosberg",0
"2011hungary",3,"asutil",0
"2011hungary",3,"mschumacher",0
"2011belgium",1,"jbutton",0
"2011belgium",1,"mwebber",0
"2011belgium",1,"lhamilton",0
"2011belgium",1,"svettel",0
"2011belgium",1,"falonso",0
"2011belgium",1,"sbuemi",0
"2011belgium",1,"bsenna",0
"2011belgium",1,"nrosberg",0
"2011belgium",1,"vpetrov",0
"2011belgium",1,"jalguersuari",0
"2011belgium",1,"pmaldonado",0
"2011belgium",1,"rbarrichello",0
"2011belgium",1,"fmassa",0
"2011belgium",1,"asutil",0
"2011belgium",1,"sperez",0
"2011belgium",1,"hkovalainen",0
"2011belgium",1,"kkobayashi",0
"2011belgium",1,"pdiresta",0
"2011belgium",1,"jtrulli",0
"2011belgium",1,"tglock",0
"2011belgium",1,"jdambrosio",0
"2011belgium",1,"vliuzzi",0
"2011belgium",1,"dricciardo",0
"2011belgium",2,"falonso",0
"2011belgium",2,"lhamilton",0
"2011belgium",2,"mwebber",0
"2011belgium",2,"svettel",0
"2011belgium",2,"vpetrov",0
"2011belgium",2,"nrosberg",0
"2011belgium",2,"bsenna",0
"2011belgium",2,"fmassa",0
"2011belgium",2,"jalguersuari",0
"2011belgium",2,"sperez",0
"2011belgium",2,"sbuemi",0
"2011belgium",2,"kkobayashi",0
"2011belgium",2,"jbutton",0
"2011belgium",2,"rbarrichello",0
