"racename","driver","startlap","interrupt"
"2014germany","asutil",33,NA
"2014germany","nhulkenberg",1,NA
"2014germany","nhulkenberg",15,NA
"2014germany","nhulkenberg",40,NA
"2014germany","kkobayashi",1,NA
"2014germany","kkobayashi",16,NA
"2014germany","kkobayashi",33,NA
"2014germany","kkobayashi",49,NA
"2014germany","sperez",1,NA
"2014germany","sperez",15,NA
"2014germany","sperez",35,NA
"2014germany","sperez",53,NA
"2014germany","dricciardo",1,NA
"2014germany","dricciardo",14,NA
"2014germany","dricciardo",36,NA
"2014germany","dricciardo",47,NA
"2014germany","lhamilton",1,NA
"2014germany","lhamilton",27,NA
"2014germany","lhamilton",43,NA
"2014germany","lhamilton",51,NA
"2014germany","jvergne",1,NA
"2014germany","jvergne",14,NA
"2014germany","jvergne",38,NA
"2014germany","jvergne",50,NA
"2014germany","rgrosjean",1,NA
"2014germany","rgrosjean",25,NA
"2014germany","kraikkonen",1,NA
"2014germany","kraikkonen",21,NA
"2014germany","kraikkonen",35,NA
"2014germany","kraikkonen",54,NA
"2014germany","vbottas",1,NA
"2014germany","vbottas",16,NA
"2014germany","vbottas",41,NA
"2014germany","jbianchi",1,NA
"2014germany","jbianchi",21,NA
"2014germany","jbianchi",46,NA
"2014germany","jbutton",1,NA
"2014germany","jbutton",14,NA
"2014germany","jbutton",32,NA
"2014germany","jbutton",62,NA
"2014germany","egutierrez",1,NA
"2014germany","egutierrez",15,NA
"2014germany","egutierrez",32,NA
"2014germany","egutierrez",51,NA
"2014germany","mchilton",1,NA
"2014germany","mchilton",17,NA
"2014germany","mchilton",33,NA
"2014germany","mchilton",48,NA
"2014germany","dkvyat",1,NA
"2014germany","dkvyat",10,NA
"2014germany","dkvyat",33,NA
"2014germany","falonso",1,NA
"2014germany","falonso",13,NA
"2014germany","falonso",34,NA
"2014germany","falonso",56,NA
"2014germany","mericsson",1,NA
"2014germany","mericsson",19,NA
"2014germany","mericsson",42,NA
"2014germany","kmagnussen",1,NA
"2014germany","kmagnussen",2,NA
"2014germany","kmagnussen",30,NA
"2014germany","kmagnussen",54,NA
"2014germany","nrosberg",1,NA
"2014germany","nrosberg",16,NA
"2014germany","nrosberg",42,NA
"2014hungary","svettel",1,NA
"2014hungary","svettel",10,NA
"2014hungary","svettel",34,NA
"2014hungary","pmaldonado",1,NA
"2014hungary","pmaldonado",9,NA
"2014hungary","pmaldonado",18,NA
"2014hungary","pmaldonado",44,NA
"2014hungary","asutil",1,NA
"2014hungary","asutil",9,NA
"2014hungary","asutil",40,NA
"2014hungary","nhulkenberg",1,NA
"2014hungary","nhulkenberg",9,NA
"2014hungary","kkobayashi",1,NA
"2014hungary","kkobayashi",9,NA
"2014hungary","sperez",1,NA
"2014hungary","sperez",9,NA
"2014hungary","dricciardo",1,NA
"2014hungary","dricciardo",9,NA
"2014hungary","dricciardo",24,NA
"2014hungary","dricciardo",55,NA
"2014hungary","lhamilton",1,NA
"2014hungary","lhamilton",9,NA
"2014hungary","lhamilton",40,NA
"2014hungary","jvergne",1,NA
"2014hungary","jvergne",9,NA
"2014hungary","jvergne",35,NA
"2014hungary","rgrosjean",1,NA
"2014hungary","rgrosjean",9,NA
"2014hungary","kraikkonen",1,NA
"2014hungary","kraikkonen",9,NA
"2014hungary","kraikkonen",42,NA
"2014hungary","vbottas",1,NA
"2014hungary","vbottas",10,NA
"2014hungary","vbottas",24,NA
"2014hungary","vbottas",60,NA
"2014hungary","jbianchi",1,NA
"2014hungary","jbianchi",10,NA
"2014hungary","jbianchi",18,NA
"2014hungary","jbianchi",43,NA
"2014hungary","jbutton",1,NA
"2014hungary","jbutton",9,NA
"2014hungary","jbutton",16,NA
"2014hungary","jbutton",38,NA
"2014hungary","egutierrez",1,NA
"2014hungary","egutierrez",9,NA
"2014hungary","mchilton",1,NA
"2014hungary","mchilton",9,NA
"2014hungary","mchilton",46,NA
"2014hungary","dkvyat",1,NA
"2014hungary","dkvyat",9,NA
"2014hungary","dkvyat",31,NA
"2014hungary","falonso",1,NA
"2014hungary","falonso",10,NA
"2014hungary","falonso",39,NA
"2014hungary","mericsson",1,NA
"2014hungary","kmagnussen",1,NA
"2014hungary","kmagnussen",16,NA
"2014hungary","kmagnussen",40,NA
"2014hungary","fmassa",1,NA
"2014hungary","fmassa",9,NA
"2014hungary","fmassa",24,NA
"2014hungary","fmassa",46,NA
"2014hungary","nrosberg",1,NA
"2014hungary","nrosberg",10,NA
"2014hungary","nrosberg",33,NA
"2014hungary","nrosberg",57,NA
"2014belgium","svettel",1,NA
"2014belgium","svettel",11,NA
"2014belgium","svettel",23,NA
"2014belgium","svettel",35,NA
"2014belgium","pmaldonado",1,NA
"2014belgium","asutil",1,NA
"2014belgium","asutil",12,NA
"2014belgium","asutil",22,NA
"2014belgium","asutil",35,NA
"2014belgium","nhulkenberg",1,NA
"2014belgium","nhulkenberg",11,NA
"2014belgium","nhulkenberg",31,NA
"2014belgium","sperez",1,NA
"2014belgium","sperez",10,NA
"2014belgium","sperez",23,NA
"2014belgium","dricciardo",1,NA
"2014belgium","dricciardo",12,NA
"2014belgium","dricciardo",28,NA
"2014belgium","lhamilton",1,NA
"2014belgium","lhamilton",3,NA
"2014belgium","lhamilton",18,NA
"2014belgium","lhamilton",32,NA
"2014belgium","jvergne",1,NA
"2014belgium","jvergne",16,NA
"2014belgium","jvergne",30,NA
"2014belgium","rgrosjean",1,NA
"2014belgium","rgrosjean",2,NA
"2014belgium","rgrosjean",14,NA
"2014belgium","rgrosjean",28,NA
"2014belgium","kraikkonen",1,NA
"2014belgium","kraikkonen",9,NA
"2014belgium","kraikkonen",22,NA
"2014belgium","vbottas",1,NA
"2014belgium","vbottas",13,NA
"2014belgium","vbottas",29,NA
"2014belgium","jbianchi",1,NA
"2014belgium","jbianchi",2,NA
"2014belgium","jbianchi",24,NA
"2014belgium","jbutton",1,NA
"2014belgium","jbutton",14,NA
"2014belgium","jbutton",30,NA
"2014belgium","egutierrez",1,NA
"2014belgium","egutierrez",15,NA
"2014belgium","egutierrez",31,NA
"2014belgium","mchilton",1,NA
"2014belgium","mchilton",12,NA
"2014belgium","mchilton",30,NA
"2014belgium","dkvyat",1,NA
"2014belgium","dkvyat",11,NA
"2014belgium","dkvyat",25,NA
"2014belgium","falonso",1,NA
"2014belgium","falonso",13,NA
"2014belgium","falonso",26,NA
"2014belgium","mericsson",1,NA
"2014belgium","mericsson",12,NA
"2014belgium","mericsson",25,NA
"2014belgium","kmagnussen",1,NA
"2014belgium","kmagnussen",12,NA
"2014belgium","kmagnussen",24,NA
"2014belgium","fmassa",1,NA
"2014belgium","fmassa",10,NA
"2014belgium","fmassa",22,NA
"2014belgium","fmassa",36,NA
"2014belgium","alotterer",1,NA
"2014belgium","nrosberg",1,NA
"2014belgium","nrosberg",9,NA
"2014belgium","nrosberg",20,NA
"2014belgium","nrosberg",35,NA
"2010europe","svettel",1,NA
"2010europe","svettel",11,NA
"2010europe","vpetrov",1,NA
"2010europe","vpetrov",10,NA
"2010europe","rbarrichello",1,NA
"2010europe","rbarrichello",10,NA
"2010europe","asutil",1,NA
"2010europe","asutil",10,NA
"2010europe","nhulkenberg",1,NA
"2010europe","nhulkenberg",10,NA
"2010europe","kkobayashi",1,NA
"2010europe","kkobayashi",54,NA
"2010europe","sbuemi",1,NA
"2010europe","sbuemi",10,NA
"2010europe","jalguersuari",1,NA
"2010europe","jalguersuari",11,NA
"2010europe","mwebber",1,NA
"2010europe","mwebber",8,NA
"2010europe","hkovalainen",1,NA
"2010europe","jtrulli",1,NA
"2010europe","jtrulli",2,NA
"2010europe","jtrulli",4,NA
"2010europe","kchandhok",1,NA
"2010europe","kchandhok",10,NA
"2010europe","vliuzzi",1,NA
"2010europe","vliuzzi",10,NA
"2010europe","tglock",1,NA
"2010europe","tglock",25,NA
"2010europe","tglock",37,NA
"2010europe","lhamilton",1,NA
"2010europe","lhamilton",11,NA
"2010europe","pdelarosa",1,NA
"2010europe","pdelarosa",10,NA
"2010europe","bsenna",1,NA
"2010europe","bsenna",12,NA
"2010europe","bsenna",38,NA
"2010europe","jbutton",1,NA
"2010europe","jbutton",10,NA
"2010europe","rkubica",1,NA
"2010europe","rkubica",10,NA
"2010europe","falonso",1,NA
"2010europe","falonso",11,NA
"2010europe","ldigrassi",1,NA
"2010europe","ldigrassi",43,NA
"2010europe","fmassa",1,NA
"2010europe","fmassa",11,NA
"2010europe","mschumacher",1,NA
"2010europe","mschumacher",12,NA
"2010europe","mschumacher",14,NA
"2010europe","mschumacher",37,NA
"2010europe","nrosberg",1,NA
"2010europe","nrosberg",9,NA
"2014italy","svettel",1,NA
"2014italy","svettel",19,NA
"2014italy","pmaldonado",1,NA
"2014italy","pmaldonado",22,NA
"2014italy","asutil",1,NA
"2014italy","asutil",25,NA
"2014italy","nhulkenberg",1,NA
"2014italy","nhulkenberg",20,NA
"2014italy","kkobayashi",1,NA
"2014italy","kkobayashi",23,NA
"2014italy","sperez",1,NA
"2014italy","sperez",20,NA
"2014italy","dricciardo",1,NA
"2014italy","dricciardo",27,NA
"2014italy","lhamilton",1,NA
"2014italy","lhamilton",26,NA
"2014italy","jvergne",1,NA
"2014italy","jvergne",25,NA
"2014italy","rgrosjean",1,NA
"2014italy","rgrosjean",21,NA
"2014italy","kraikkonen",1,NA
"2014italy","kraikkonen",21,NA
"2014italy","vbottas",1,NA
"2014italy","vbottas",25,NA
"2014italy","jbianchi",1,NA
"2014italy","jbianchi",28,NA
"2014italy","jbutton",1,NA
"2014italy","jbutton",23,NA
"2014italy","egutierrez",1,NA
"2014italy","egutierrez",10,NA
"2014italy","egutierrez",37,NA
"2014italy","egutierrez",50,NA
"2014italy","mchilton",1,NA
"2014italy","dkvyat",1,NA
"2014italy","dkvyat",31,NA
"2014italy","falonso",1,NA
"2014italy","falonso",22,NA
"2014italy","mericsson",1,NA
"2014italy","mericsson",31,NA
"2014italy","kmagnussen",1,NA
"2014italy","kmagnussen",22,NA
"2014italy","fmassa",1,NA
"2014italy","fmassa",24,NA
"2014italy","nrosberg",1,NA
"2014italy","nrosberg",25,NA
"2014singapore","svettel",1,NA
"2014singapore","svettel",13,NA
"2014singapore","svettel",26,NA
"2014singapore","pmaldonado",1,NA
"2014singapore","pmaldonado",12,NA
"2014singapore","pmaldonado",24,NA
"2014singapore","pmaldonado",31,NA
"2014singapore","pmaldonado",32,NA
"2014singapore","asutil",1,NA
"2014singapore","asutil",9,NA
"2014singapore","asutil",25,NA
"2014singapore","asutil",32,NA
"2014singapore","nhulkenberg",1,NA
"2014singapore","nhulkenberg",10,NA
"2014singapore","nhulkenberg",26,NA
"2014singapore","nhulkenberg",32,NA
"2014singapore","sperez",1,NA
"2014singapore","sperez",16,NA
"2014singapore","sperez",30,NA
"2014singapore","sperez",31,NA
"2014singapore","sperez",45,NA
"2014singapore","dricciardo",1,NA
"2014singapore","dricciardo",13,NA
"2014singapore","dricciardo",28,NA
"2014singapore","lhamilton",1,NA
"2014singapore","lhamilton",14,NA
"2014singapore","lhamilton",27,NA
"2014singapore","lhamilton",53,NA
"2014singapore","jvergne",1,NA
"2014singapore","jvergne",12,NA
"2014singapore","jvergne",25,NA
"2014singapore","jvergne",45,NA
"2014singapore","rgrosjean",1,NA
"2014singapore","rgrosjean",11,NA
"2014singapore","rgrosjean",23,NA
"2014singapore","rgrosjean",31,NA
"2014singapore","kraikkonen",1,NA
"2014singapore","kraikkonen",12,NA
"2014singapore","kraikkonen",26,NA
"2014singapore","kraikkonen",32,NA
"2014singapore","vbottas",1,NA
"2014singapore","vbottas",12,NA
"2014singapore","vbottas",24,NA
"2014singapore","jbianchi",1,NA
"2014singapore","jbianchi",16,NA
"2014singapore","jbianchi",31,NA
"2014singapore","jbianchi",46,NA
"2014singapore","jbutton",1,NA
"2014singapore","jbutton",15,NA
"2014singapore","jbutton",32,NA
"2014singapore","egutierrez",1,NA
"2014singapore","egutierrez",16,NA
"2014singapore","mchilton",1,NA
"2014singapore","mchilton",17,NA
"2014singapore","mchilton",19,NA
"2014singapore","mchilton",42,NA
"2014singapore","dkvyat",1,NA
"2014singapore","dkvyat",11,NA
"2014singapore","dkvyat",24,NA
"2014singapore","dkvyat",44,NA
"2014singapore","falonso",1,NA
"2014singapore","falonso",13,NA
"2014singapore","falonso",25,NA
"2014singapore","falonso",32,NA
"2014singapore","mericsson",1,NA
"2014singapore","mericsson",13,NA
"2014singapore","mericsson",31,NA
"2014singapore","kmagnussen",1,NA
"2014singapore","kmagnussen",14,NA
"2014singapore","kmagnussen",27,NA
"2014singapore","kmagnussen",47,NA
"2014singapore","fmassa",1,NA
"2014singapore","fmassa",11,NA
"2014singapore","fmassa",23,NA
"2014singapore","nrosberg",1,NA
"2014japan","svettel",1,NA
"2014japan","svettel",4,NA
"2014japan","svettel",13,NA
"2014japan","svettel",30,NA
"2014japan","pmaldonado",1,NA
"2014japan","pmaldonado",4,NA
"2014japan","pmaldonado",10,NA
"2014japan","pmaldonado",23,NA
"2014japan","pmaldonado",41,NA
"2014japan","asutil",1,NA
"2014japan","asutil",4,NA
"2014japan","asutil",13,NA
"2014japan","asutil",23,NA
"2014japan","asutil",33,NA
"2014japan","nhulkenberg",1,NA
"2014japan","nhulkenberg",4,NA
"2014japan","nhulkenberg",13,NA
"2014japan","nhulkenberg",27,NA
"2014japan","nhulkenberg",44,NA
"2014japan","kkobayashi",1,NA
"2014japan","kkobayashi",4,NA
"2014japan","kkobayashi",12,NA
"2014japan","kkobayashi",27,NA
"2014japan","kkobayashi",39,NA
"2014japan","kkobayashi",40,NA
"2014japan","sperez",1,NA
"2014japan","sperez",4,NA
"2014japan","sperez",12,NA
"2014japan","sperez",26,NA
"2014japan","dricciardo",1,NA
"2014japan","dricciardo",4,NA
"2014japan","dricciardo",12,NA
"2014japan","dricciardo",37,NA
"2014japan","lhamilton",1,NA
"2014japan","lhamilton",4,NA
"2014japan","lhamilton",15,NA
"2014japan","lhamilton",36,NA
"2014japan","jvergne",1,NA
"2014japan","jvergne",4,NA
"2014japan","jvergne",12,NA
"2014japan","jvergne",20,NA
"2014japan","rgrosjean",1,NA
"2014japan","rgrosjean",4,NA
"2014japan","rgrosjean",12,NA
"2014japan","rgrosjean",22,NA
"2014japan","rgrosjean",35,NA
"2014japan","kraikkonen",1,NA
"2014japan","kraikkonen",4,NA
"2014japan","kraikkonen",12,NA
"2014japan","kraikkonen",24,NA
"2014japan","kraikkonen",35,NA
"2014japan","vbottas",1,NA
"2014japan","vbottas",4,NA
"2014japan","vbottas",12,NA
"2014japan","vbottas",39,NA
"2014japan","jbianchi",1,NA
"2014japan","jbianchi",4,NA
"2014japan","jbianchi",14,NA
"2014japan","jbianchi",25,NA
"2014japan","jbutton",1,NA
"2014japan","jbutton",4,NA
"2014japan","jbutton",10,NA
"2014japan","jbutton",32,NA
"2014japan","jbutton",43,NA
"2014japan","egutierrez",1,NA
"2014japan","egutierrez",4,NA
"2014japan","egutierrez",12,NA
"2014japan","egutierrez",35,NA
"2014japan","mchilton",1,NA
"2014japan","mchilton",4,NA
"2014japan","mchilton",12,NA
"2014japan","mchilton",24,NA
"2014japan","dkvyat",1,NA
"2014japan","dkvyat",4,NA
"2014japan","dkvyat",12,NA
"2014japan","dkvyat",24,NA
"2014japan","dkvyat",40,NA
"2014japan","falonso",1,NA
"2014japan","mericsson",1,NA
"2014japan","mericsson",4,NA
"2014japan","mericsson",12,NA
"2014japan","mericsson",26,NA
"2014japan","mericsson",40,NA
"2014japan","kmagnussen",1,NA
"2014japan","kmagnussen",4,NA
"2014japan","kmagnussen",12,NA
"2014japan","kmagnussen",16,NA
"2014japan","kmagnussen",34,NA
"2014japan","kmagnussen",41,NA
"2014japan","fmassa",1,NA
"2014japan","fmassa",4,NA
"2014japan","fmassa",13,NA
"2014japan","fmassa",38,NA
"2014japan","nrosberg",1,NA
"2014japan","nrosberg",4,NA
"2014japan","nrosberg",14,NA
"2014japan","nrosberg",34,NA
"2014russia","svettel",1,NA
"2014russia","svettel",31,NA
"2014russia","pmaldonado",1,NA
"2014russia","pmaldonado",22,NA
"2014russia","asutil",1,NA
"2014russia","asutil",13,NA
"2014russia","nhulkenberg",1,NA
"2014russia","nhulkenberg",25,NA
"2014russia","kkobayashi",1,NA
"2014russia","sperez",1,NA
"2014russia","sperez",26,NA
"2014russia","dricciardo",1,NA
"2014russia","dricciardo",12,NA
"2014russia","lhamilton",1,NA
"2014russia","lhamilton",28,NA
"2014russia","jvergne",1,NA
"2014russia","jvergne",24,NA
"2014russia","rgrosjean",1,NA
"2014russia","rgrosjean",21,NA
"2014russia","kraikkonen",1,NA
"2014russia","kraikkonen",27,NA
"2014russia","vbottas",1,NA
"2014russia","vbottas",27,NA
"2014russia","jbutton",1,NA
"2014russia","jbutton",23,NA
"2014russia","egutierrez",1,NA
"2014russia","egutierrez",40,NA
"2014russia","mchilton",1,NA
"2014russia","mchilton",5,NA
"2014russia","dkvyat",1,NA
"2014russia","dkvyat",21,NA
"2014russia","dkvyat",38,NA
"2014russia","falonso",1,NA
"2014russia","falonso",26,NA
"2014russia","mericsson",1,NA
"2014russia","mericsson",28,NA
"2014russia","mericsson",44,NA
"2014russia","kmagnussen",1,NA
"2014russia","kmagnussen",27,NA
"2014russia","fmassa",1,NA
"2014russia","fmassa",2,NA
"2014russia","fmassa",28,NA
"2014russia","nrosberg",1,NA
"2014russia","nrosberg",2,NA
"2014usa","svettel",1,NA
"2014usa","svettel",2,NA
"2014usa","svettel",3,NA
"2014usa","svettel",27,NA
"2014usa","svettel",49,NA
"2014usa","pmaldonado",1,NA
"2014usa","pmaldonado",16,NA
"2014usa","pmaldonado",36,NA
"2014usa","nhulkenberg",1,NA
"2014usa","nhulkenberg",2,NA
"2014usa","sperez",1,NA
"2014usa","dricciardo",1,NA
"2014usa","dricciardo",15,NA
"2014usa","dricciardo",32,NA
"2014usa","lhamilton",1,NA
"2014usa","lhamilton",17,NA
"2014usa","lhamilton",34,NA
"2014usa","jvergne",1,NA
"2014usa","jvergne",16,NA
"2014usa","jvergne",30,NA
"2014usa","rgrosjean",1,NA
"2014usa","rgrosjean",17,NA
"2014usa","rgrosjean",30,NA
"2014usa","kraikkonen",1,NA
"2014usa","kraikkonen",18,NA
"2014usa","kraikkonen",43,NA
"2014usa","kraikkonen",53,NA
"2014usa","vbottas",1,NA
"2014usa","vbottas",16,NA
"2014usa","vbottas",31,NA
"2014usa","jbutton",1,NA
"2014usa","jbutton",2,NA
"2014usa","jbutton",29,NA
"2014usa","egutierrez",1,NA
"2014usa","egutierrez",2,NA
"2014usa","egutierrez",21,NA
"2014usa","egutierrez",41,NA
"2014usa","dkvyat",1,NA
"2014usa","dkvyat",22,NA
"2014usa","dkvyat",42,NA
"2014usa","dkvyat",52,NA
"2014usa","falonso",1,NA
"2014usa","falonso",17,NA
"2014usa","falonso",44,NA
"2014usa","kmagnussen",1,NA
"2014usa","kmagnussen",2,NA
"2014usa","kmagnussen",28,NA
"2014usa","fmassa",1,NA
"2014usa","fmassa",15,NA
"2014usa","fmassa",33,NA
"2014usa","nrosberg",1,NA
"2014usa","nrosberg",16,NA
"2014usa","nrosberg",35,NA
"2014brazil","svettel",1,NA
"2014brazil","svettel",7,NA
"2014brazil","svettel",25,NA
"2014brazil","svettel",49,NA
"2014brazil","pmaldonado",1,NA
"2014brazil","pmaldonado",5,NA
"2014brazil","pmaldonado",28,NA
"2014brazil","pmaldonado",46,NA
"2014brazil","asutil",1,NA
"2014brazil","asutil",19,NA
"2014brazil","asutil",40,NA
"2014brazil","asutil",50,NA
"2014brazil","nhulkenberg",1,NA
"2014brazil","nhulkenberg",17,NA
"2014brazil","nhulkenberg",37,NA
"2014brazil","nhulkenberg",61,NA
"2014brazil","sperez",1,NA
"2014brazil","sperez",6,NA
"2014brazil","sperez",26,NA
"2014brazil","sperez",48,NA
"2014brazil","dricciardo",1,NA
"2014brazil","dricciardo",8,NA
"2014brazil","dricciardo",28,NA
"2014brazil","lhamilton",1,NA
"2014brazil","lhamilton",9,NA
"2014brazil","lhamilton",29,NA
"2014brazil","lhamilton",52,NA
"2014brazil","jvergne",1,NA
"2014brazil","jvergne",10,NA
"2014brazil","jvergne",28,NA
"2014brazil","jvergne",47,NA
"2014brazil","rgrosjean",1,NA
"2014brazil","rgrosjean",25,NA
"2014brazil","rgrosjean",41,NA
"2014brazil","rgrosjean",60,NA
"2014brazil","kraikkonen",1,NA
"2014brazil","kraikkonen",9,NA
"2014brazil","kraikkonen",36,NA
"2014brazil","vbottas",1,NA
"2014brazil","vbottas",7,NA
"2014brazil","vbottas",27,NA
"2014brazil","vbottas",43,NA
"2014brazil","jbutton",1,NA
"2014brazil","jbutton",7,NA
"2014brazil","jbutton",28,NA
"2014brazil","jbutton",51,NA
"2014brazil","egutierrez",1,NA
"2014brazil","egutierrez",9,NA
"2014brazil","egutierrez",28,NA
"2014brazil","egutierrez",49,NA
"2014brazil","dkvyat",1,NA
"2014brazil","dkvyat",19,NA
"2014brazil","dkvyat",39,NA
"2014brazil","dkvyat",60,NA
"2014brazil","falonso",1,NA
"2014brazil","falonso",8,NA
"2014brazil","falonso",29,NA
"2014brazil","falonso",53,NA
"2014brazil","kmagnussen",1,NA
"2014brazil","kmagnussen",8,NA
"2014brazil","kmagnussen",27,NA
"2014brazil","kmagnussen",48,NA
"2014brazil","fmassa",1,NA
"2014brazil","fmassa",6,NA
"2014brazil","fmassa",26,NA
"2014brazil","fmassa",51,NA
"2014brazil","nrosberg",1,NA
"2014brazil","nrosberg",8,NA
"2014brazil","nrosberg",27,NA
"2014brazil","nrosberg",51,NA
"2014abudhabi","svettel",1,NA
"2014abudhabi","svettel",22,NA
"2014abudhabi","svettel",47,NA
"2014abudhabi","pmaldonado",1,NA
"2014abudhabi","pmaldonado",8,NA
"2014abudhabi","asutil",1,NA
"2014abudhabi","asutil",6,NA
"2014abudhabi","asutil",23,NA
"2014abudhabi","asutil",38,NA
"2014abudhabi","nhulkenberg",1,NA
"2014abudhabi","nhulkenberg",16,NA
"2014abudhabi","nhulkenberg",38,NA
"2014abudhabi","kkobayashi",1,NA
"2014abudhabi","kkobayashi",16,NA
"2014abudhabi","kkobayashi",37,NA
"2014abudhabi","sperez",1,NA
"2014abudhabi","sperez",15,NA
"2014abudhabi","sperez",42,NA
"2014abudhabi","dricciardo",1,NA
"2014abudhabi","dricciardo",28,NA
"2014abudhabi","dricciardo",48,NA
"2014abudhabi","lhamilton",1,NA
"2014abudhabi","lhamilton",11,NA
"2014abudhabi","lhamilton",32,NA
"2014abudhabi","jvergne",1,NA
"2014abudhabi","jvergne",14,NA
"2014abudhabi","jvergne",31,NA
"2014abudhabi","jvergne",45,NA
"2014abudhabi","rgrosjean",1,NA
"2014abudhabi","rgrosjean",9,NA
"2014abudhabi","rgrosjean",22,NA
"2014abudhabi","kraikkonen",1,NA
"2014abudhabi","kraikkonen",7,NA
"2014abudhabi","kraikkonen",27,NA
"2014abudhabi","vbottas",1,NA
"2014abudhabi","vbottas",11,NA
"2014abudhabi","vbottas",36,NA
"2014abudhabi","jbutton",1,NA
"2014abudhabi","jbutton",7,NA
"2014abudhabi","jbutton",29,NA
"2014abudhabi","egutierrez",1,NA
"2014abudhabi","egutierrez",8,NA
"2014abudhabi","egutierrez",29,NA
"2014abudhabi","dkvyat",1,NA
"2014abudhabi","dkvyat",7,NA
"2014abudhabi","falonso",1,NA
"2014abudhabi","falonso",6,NA
